"UF";"Município";"Cargo";"Quantitativo";"Vaga";"Concorrência";
"BA";"IGUAÍ";"Prefeito";"3";"1";"3,00"
"BA";"ILHÉUS";"Prefeito";"8";"1";"8,00"
"BA";"INHAMBUPE";"Prefeito";"3";"1";"3,00"
"BA";"IPECAETÁ";"Prefeito";"3";"1";"3,00"
"BA";"IPIAÚ";"Prefeito";"8";"1";"8,00"
"BA";"IPIRÁ";"Prefeito";"3";"1";"3,00"
"BA";"IPUPIARA";"Prefeito";"2";"1";"2,00"
"BA";"IRAJUBA";"Prefeito";"2";"1";"2,00"
"BA";"IRAMAIA";"Prefeito";"3";"1";"3,00"
"BA";"IRAQUARA";"Prefeito";"2";"1";"2,00"
"BA";"IRARÁ";"Prefeito";"5";"1";"5,00"
"BA";"IRECÊ";"Prefeito";"4";"1";"4,00"
"BA";"ITABELA";"Prefeito";"2";"1";"2,00"
"BA";"ITABERABA";"Prefeito";"4";"1";"4,00"
"BA";"ITABUNA";"Prefeito";"11";"1";"11,00"
"BA";"ITACARÉ";"Prefeito";"5";"1";"5,00"
"BA";"ITAETÉ";"Prefeito";"2";"1";"2,00"
"BA";"ITAGI";"Prefeito";"3";"1";"3,00"
"BA";"ITAGIBÁ";"Prefeito";"6";"1";"6,00"
"BA";"ITAGIMIRIM";"Prefeito";"3";"1";"3,00"
"BA";"ITAGUAÇU DA BAHIA";"Prefeito";"3";"1";"3,00"
"BA";"ITAJU DO COLÔNIA";"Prefeito";"2";"1";"2,00"
"BA";"ITAJUÍPE";"Prefeito";"3";"1";"3,00"
"BA";"ITAMARAJU";"Prefeito";"6";"1";"6,00"
"BA";"ITAMARI";"Prefeito";"2";"1";"2,00"
"BA";"ITAMBÉ";"Prefeito";"5";"1";"5,00"
"BA";"ITANAGRA";"Prefeito";"4";"1";"4,00"
"BA";"ITANHÉM";"Prefeito";"3";"1";"3,00"
"BA";"ITAPARICA";"Prefeito";"3";"1";"3,00"
"BA";"ITAPÉ";"Prefeito";"2";"1";"2,00"
"BA";"ITAPEBI";"Prefeito";"3";"1";"3,00"
"BA";"ITAPETINGA";"Prefeito";"5";"1";"5,00"
"BA";"ITAPICURU";"Prefeito";"2";"1";"2,00"
"BA";"ITAPITANGA";"Prefeito";"3";"1";"3,00"
"BA";"ITAQUARA";"Prefeito";"3";"1";"3,00"
"BA";"ITARANTIM";"Prefeito";"4";"1";"4,00"
"BA";"ITATIM";"Prefeito";"3";"1";"3,00"
"BA";"ITIRUÇU";"Prefeito";"2";"1";"2,00"
"BA";"ITIÚBA";"Prefeito";"3";"1";"3,00"
"BA";"ITORORÓ";"Prefeito";"3";"1";"3,00"
"BA";"ITUAÇU";"Prefeito";"4";"1";"4,00"
